chr	start	end	gene_symbol	exon	transcript_id
chr3	36842622	36842710	TRANK1	18	NM_001329998
chr3	36838613	36838716	TRANK1	19	NM_001329998
chr3	36838372	36838504	TRANK1	20	NM_001329998
chr3	36834762	36834907	TRANK1	21	NM_001329998
chr3	36830873	36833919	TRANK1	22	NM_001329998
chr3	36829564	36829662	TRANK1	23	NM_001329998
chr3	36826819	36828375	TRANK1	24	NM_001329998
chr3	36985043	36993131	EPM2AIP1	1	NM_014805
chr3	37174539	37174582	LRRFIP2	1	NM_006309
chr3	37148894	37149038	LRRFIP2	2	NM_006309
chr3	37129063	37129149	LRRFIP2	3	NM_006309
chr3	37127630	37127680	LRRFIP2	4	NM_006309
chr3	37121635	37121691	LRRFIP2	5	NM_006309
chr3	37121492	37121536	LRRFIP2	6	NM_006309
chr3	37115054	37115095	LRRFIP2	7	NM_006309
chr3	37112915	37112980	LRRFIP2	8	NM_006309
chr3	37110991	37111065	LRRFIP2	9	NM_006309
chr3	37109653	37109703	LRRFIP2	10	NM_006309
chr3	37109527	37109571	LRRFIP2	11	NM_006309
chr3	37108637	37108684	LRRFIP2	12	NM_006309
chr3	37108073	37108129	LRRFIP2	13	NM_006309
chr3	37105455	37105523	LRRFIP2	14	NM_006309
chr3	37102924	37103013	LRRFIP2	15	NM_006309
chr3	37096616	37096660	LRRFIP2	16	NM_006309
chr3	37094792	37094908	LRRFIP2	17	NM_006309
chr3	37091467	37091538	LRRFIP2	18	NM_006309
chr3	37083636	37083806	LRRFIP2	19	NM_006309
chr3	37075024	37075116	LRRFIP2	20	NM_006309
chr3	37072790	37072882	LRRFIP2	21	NM_006309
chr3	37066224	37066325	LRRFIP2	22	NM_006309
chr3	37065810	37065942	LRRFIP2	23	NM_006309
chr3	37063742	37063791	LRRFIP2	24	NM_006309
chr3	37058790	37058910	LRRFIP2	25	NM_006309
chr3	37055086	37055165	LRRFIP2	26	NM_006309
chr3	37054411	37054515	LRRFIP2	27	NM_006309
chr3	37052626	37053961	LRRFIP2	28	NM_006309
chr3	38029506	38029642	PLCD1	1	NM_006225
chr3	38020188	38020352	PLCD1	2	NM_006225
chr3	38016491	38016719	PLCD1	3	NM_006225
chr3	38011544	38011673	PLCD1	4	NM_006225
chr3	38011214	38011445	PLCD1	5	NM_006225
chr3	38010361	38010562	PLCD1	6	NM_006225
chr3	38010131	38010275	PLCD1	7	NM_006225
chr3	38009904	38010053	PLCD1	8	NM_006225
chr3	38009653	38009811	PLCD1	9	NM_006225
chr3	38009272	38009431	PLCD1	10	NM_006225
chr3	38009042	38009158	PLCD1	11	NM_006225
chr3	38008458	38008636	PLCD1	12	NM_006225
chr3	38008235	38008367	PLCD1	13	NM_006225
chr3	38008014	38008163	PLCD1	14	NM_006225
chr3	38007496	38007858	PLCD1	15	NM_006225
chr3	38136865	38137127	ACAA1	1	NM_001607
chr3	38136592	38136685	ACAA1	2	NM_001607
chr3	38133952	38134009	ACAA1	3	NM_001607
chr3	38131926	38132005	ACAA1	4	NM_001607
chr3	38131596	38131638	ACAA1	5	NM_001607
chr3	38129290	38129388	ACAA1	6	NM_001607
chr3	38127786	38127866	ACAA1	7	NM_001607
chr3	38126510	38126700	ACAA1	8	NM_001607
chr3	38126162	38126341	ACAA1	9	NM_001607
chr3	38125826	38125881	ACAA1	10	NM_001607
chr3	38125565	38125710	ACAA1	11	NM_001607
chr3	38122715	38123122	ACAA1	12	NM_001607
chr3	38649531	38649687	SCN5A	1	NM_000335
chr3	38633035	38633359	SCN5A	2	NM_000335
chr3	38630311	38630429	SCN5A	3	NM_000335
chr3	38622400	38622489	SCN5A	4	NM_000335
chr3	38620843	38620971	SCN5A	5	NM_000335
chr3	38613743	38613834	SCN5A	6	NM_000335
chr3	38609734	38609964	SCN5A	7	NM_000335
chr3	38608151	38608214	SCN5A	8	NM_000335
chr3	38606669	38606810	SCN5A	9	NM_000335
chr3	38605951	38606148	SCN5A	10	NM_000335
chr3	38604729	38604908	SCN5A	11	NM_000335
chr3	38603712	38604083	SCN5A	12	NM_000335
chr3	38598918	38599050	SCN5A	13	NM_000335
chr3	38597729	38597967	SCN5A	14	NM_000335
chr3	38587400	38587573	SCN5A	15	NM_000335
chr3	38585691	38586041	SCN5A	16	NM_000335
chr3	38580931	38581371	SCN5A	17	NM_000335
chr3	38579334	38579492	SCN5A	18	NM_000335
chr3	38576661	38576781	SCN5A	19	NM_000335
chr3	38575297	38575451	SCN5A	20	NM_000335
chr3	38566409	38566582	SCN5A	21	NM_000335
chr3	38562415	38562537	SCN5A	22	NM_000335
chr3	38560147	38560428	SCN5A	23	NM_000335
chr3	38557231	38557284	SCN5A	24	NM_000335
chr3	38556441	38556578	SCN5A	25	NM_000335
chr3	38555656	38555760	SCN5A	26	NM_000335
chr3	38554279	38554549	SCN5A	27	NM_000335
chr3	38548062	38551558	SCN5A	28	NM_000335
chr3	38649531	38649687	SCN5A	1	NM_001099404
chr3	38633035	38633359	SCN5A	2	NM_001099404
chr3	38630311	38630429	SCN5A	3	NM_001099404
chr3	38622400	38622489	SCN5A	4	NM_001099404
chr3	38620843	38620971	SCN5A	5	NM_001099404
chr3	38613975	38614066	SCN5A	6	NM_001099404
chr3	38609734	38609964	SCN5A	7	NM_001099404
chr3	38608151	38608214	SCN5A	8	NM_001099404
chr3	38606669	38606810	SCN5A	9	NM_001099404
chr3	38605951	38606148	SCN5A	10	NM_001099404
chr3	38604729	38604908	SCN5A	11	NM_001099404
chr3	38603712	38604083	SCN5A	12	NM_001099404
chr3	38598918	38599050	SCN5A	13	NM_001099404
chr3	38597729	38597967	SCN5A	14	NM_001099404
chr3	38587400	38587573	SCN5A	15	NM_001099404
chr3	38585691	38586041	SCN5A	16	NM_001099404
chr3	38580931	38581371	SCN5A	17	NM_001099404
chr3	38579334	38579495	SCN5A	18	NM_001099404
chr3	38576661	38576781	SCN5A	19	NM_001099404
chr3	38575297	38575451	SCN5A	20	NM_001099404
chr3	38566409	38566582	SCN5A	21	NM_001099404
chr3	38562415	38562537	SCN5A	22	NM_001099404
chr3	38560147	38560428	SCN5A	23	NM_001099404
chr3	38557231	38557284	SCN5A	24	NM_001099404
chr3	38556441	38556578	SCN5A	25	NM_001099404
chr3	38555656	38555760	SCN5A	26	NM_001099404
chr3	38554279	38554549	SCN5A	27	NM_001099404
chr3	38548062	38551558	SCN5A	28	NM_001099404
chr3	38793741	38794010	SCN10A	1	NM_006514
chr3	38792050	38792168	SCN10A	2	NM_006514
chr3	38788956	38789036	SCN10A	3	NM_006514
chr3	38771279	38771407	SCN10A	4	NM_006514
chr3	38763505	38763596	SCN10A	5	NM_006514
chr3	38761192	38761383	SCN10A	6	NM_006514
chr3	38760681	38760747	SCN10A	7	NM_006514
chr3	38757018	38757159	SCN10A	8	NM_006514
chr3	38756674	38756871	SCN10A	9	NM_006514
chr3	38755788	38755958	SCN10A	10	NM_006514
chr3	38752219	38752512	SCN10A	11	NM_006514
chr3	38750073	38750184	SCN10A	12	NM_006514
chr3	38742291	38742529	SCN10A	13	NM_006514
chr3	38739515	38739688	SCN10A	14	NM_006514
chr3	38728542	38728901	SCN10A	15	NM_006514
chr3	38726606	38727052	SCN10A	16	NM_006514
chr3	38725174	38725314	SCN10A	17	NM_006514
chr3	38723430	38723553	SCN10A	18	NM_006514
chr3	38722258	38722412	SCN10A	19	NM_006514
chr3	38718653	38718826	SCN10A	20	NM_006514
chr3	38713958	38714080	SCN10A	21	NM_006514
chr3	38712161	38712445	SCN10A	22	NM_006514
chr3	38710844	38710897	SCN10A	23	NM_006514
chr3	38709478	38709615	SCN10A	24	NM_006514
chr3	38707279	38707383	SCN10A	25	NM_006514
chr3	38701839	38702109	SCN10A	26	NM_006514
chr3	38697346	38698562	SCN10A	27	NM_006514
chr3	39051861	39051944	SCN11A	1	NM_001349253
chr3	39032380	39032503	SCN11A	2	NM_001349253
chr3	38960283	38960423	SCN11A	3	NM_001349253
chr3	38953629	38953759	SCN11A	4	NM_001349253
chr3	38950096	38950369	SCN11A	5	NM_001349253
chr3	38946787	38946907	SCN11A	6	NM_001349253
chr3	38945411	38945510	SCN11A	7	NM_001349253
chr3	38926803	38926931	SCN11A	8	NM_001349253
chr3	38925415	38925509	SCN11A	9	NM_001349253
chr3	38921076	38921255	SCN11A	10	NM_001349253
chr3	38919935	38920001	SCN11A	11	NM_001349253
chr3	38910066	38910207	SCN11A	12	NM_001349253
chr3	38908997	38909194	SCN11A	13	NM_001349253
chr3	38907949	38908122	SCN11A	14	NM_001349253
chr3	38905192	38905321	SCN11A	15	NM_001349253
chr3	38903865	38904103	SCN11A	16	NM_001349253
chr3	38899894	38900073	SCN11A	17	NM_001349253
chr3	38896845	38897225	SCN11A	18	NM_001349253
chr3	38894533	38894964	SCN11A	19	NM_001349253
chr3	38886125	38886238	SCN11A	20	NM_001349253
chr3	38885288	38885402	SCN11A	21	NM_001349253
chr3	38883233	38883387	SCN11A	22	NM_001349253
chr3	38879950	38880123	SCN11A	23	NM_001349253
chr3	38872193	38872294	SCN11A	24	NM_001349253
chr3	38871445	38871708	SCN11A	25	NM_001349253
chr3	38870691	38870744	SCN11A	26	NM_001349253
chr3	38867321	38867458	SCN11A	27	NM_001349253
chr3	38863195	38863299	SCN11A	28	NM_001349253
chr3	38850481	38850751	SCN11A	29	NM_001349253
chr3	38845764	38847742	SCN11A	30	NM_001349253
chr3	39107479	39108363	GORASP1	1	NM_031899
chr3	39103473	39103553	GORASP1	2	NM_031899
chr3	39102678	39102881	GORASP1	3	NM_031899
chr3	39101016	39101102	GORASP1	4	NM_031899
chr3	39100747	39100877	GORASP1	5	NM_031899
chr3	39100305	39100503	GORASP1	6	NM_031899
chr3	39099353	39099503	GORASP1	7	NM_031899
chr3	39098741	39098893	GORASP1	8	NM_031899
chr3	39096599	39098489	GORASP1	9	NM_031899
chr3	39153438	39153591	CSRNP1	1	NM_033027
chr3	39146478	39146722	CSRNP1	2	NM_033027
chr3	39144997	39145256	CSRNP1	3	NM_033027
chr3	39144137	39144451	CSRNP1	4	NM_033027
chr3	39141855	39144044	CSRNP1	5	NM_033027
chr3	39192446	39192595	XIRP1	1	NM_194293
chr3	39183215	39189525	XIRP1	2	NM_194293
chr3	39279954	39280036	CX3CR1	1	NM_001337
chr3	39263496	39266518	CX3CR1	2	NM_001337
chr3	41962016	41962103	ULK4	1	NM_017886
chr3	41954622	41954807	ULK4	2	NM_017886
chr3	41938098	41938197	ULK4	3	NM_017886
chr3	41935801	41935940	ULK4	4	NM_017886
chr3	41931844	41932006	ULK4	5	NM_017886
chr3	41919717	41919818	ULK4	6	NM_017886
chr3	41918457	41918540	ULK4	7	NM_017886
chr3	41915977	41916052	ULK4	8	NM_017886
chr3	41912807	41912899	ULK4	9	NM_017886
chr3	41911541	41911659	ULK4	10	NM_017886
chr3	41911317	41911386	ULK4	11	NM_017886
chr3	41907845	41907941	ULK4	12	NM_017886
chr3	41900725	41900829	ULK4	13	NM_017886
chr3	41898432	41898492	ULK4	14	NM_017886
chr3	41896822	41897003	ULK4	15	NM_017886
chr3	41895518	41895564	ULK4	16	NM_017886
chr3	41883874	41883952	ULK4	17	NM_017886
chr3	41835864	41835971	ULK4	18	NM_017886
chr3	41819423	41819506	ULK4	19	NM_017886
chr3	41800132	41800293	ULK4	20	NM_017886
chr3	41789661	41789843	ULK4	21	NM_017886
chr3	41754361	41754488	ULK4	22	NM_017886
chr3	41717728	41717861	ULK4	23	NM_017886
chr3	41715447	41715568	ULK4	24	NM_017886
chr3	41715237	41715293	ULK4	25	NM_017886
chr3	41705254	41705305	ULK4	26	NM_017886
chr3	41705057	41705151	ULK4	27	NM_017886
chr3	41681753	41681804	ULK4	28	NM_017886
chr3	41681508	41681652	ULK4	29	NM_017886
chr3	41663607	41663699	ULK4	30	NM_017886
chr3	41615669	41615717	ULK4	31	NM_017886
chr3	41566025	41566130	ULK4	32	NM_017886
chr3	41463087	41463253	ULK4	33	NM_017886
chr3	41455497	41455595	ULK4	34	NM_017886
chr3	41398079	41398264	ULK4	35	NM_017886
chr3	41249489	41249574	ULK4	36	NM_017886
chr3	41246599	41246992	ULK4	37	NM_017886
chr3	42265684	42266185	CCK	1	NM_000729
chr3	42265269	42265437	CCK	2	NM_000729
chr3	42264697	42264907	CCK	3	NM_000729
chr3	42263417	42263632	CCK	4	NM_000729
chr3	42257826	42258231	CCK	5	NM_000729
chr3	42410417	42410610	LYZL4	1	NM_144634
chr3	42407113	42407343	LYZL4	2	NM_144634
chr3	42406846	42406998	LYZL4	3	NM_144634
chr3	42404046	42404124	LYZL4	4	NM_144634
chr3	42397083	42397334	LYZL4	5	NM_144634
chr3	42581846	42581967	SEC22C	1	NM_032970
chr3	42568865	42569073	SEC22C	2	NM_032970
chr3	42563523	42563686	SEC22C	3	NM_032970
chr3	42561117	42561296	SEC22C	4	NM_032970
chr3	42557578	42557696	SEC22C	5	NM_032970
chr3	42555930	42555995	SEC22C	6	NM_032970
chr3	42547969	42553448	SEC22C	7	NM_032970
chr3	42702579	42702798	HHATL	1	NM_020707
chr3	42700721	42700839	HHATL	2	NM_020707
chr3	42699758	42699825	HHATL	3	NM_020707
chr3	42699032	42699145	HHATL	4	NM_020707
chr3	42698708	42698902	HHATL	5	NM_020707
chr3	42698142	42698351	HHATL	6	NM_020707
chr3	42697508	42697679	HHATL	7	NM_020707
chr3	42697001	42697145	HHATL	8	NM_020707
chr3	42696842	42696877	HHATL	9	NM_020707
chr3	42693617	42693818	HHATL	10	NM_020707
chr3	42693077	42693218	HHATL	11	NM_020707
chr3	42692663	42692875	HHATL	12	NM_020707
chr3	42773176	42773253	CCDC13	1	NM_144719
chr3	42758125	42758351	CCDC13	2	NM_144719
chr3	42757066	42757214	CCDC13	3	NM_144719
chr3	42752575	42752717	CCDC13	4	NM_144719
chr3	42751936	42752025	CCDC13	5	NM_144719
chr3	42747257	42747373	CCDC13	6	NM_144719
chr3	42745923	42746027	CCDC13	7	NM_144719
chr3	42742896	42743057	CCDC13	8	NM_144719
chr3	42739634	42739810	CCDC13	9	NM_144719
chr3	42735707	42735913	CCDC13	10	NM_144719
chr3	42733470	42733609	CCDC13	11	NM_144719
chr3	42732887	42732970	CCDC13	12	NM_144719
chr3	42730467	42730589	CCDC13	13	NM_144719
chr3	42713162	42713316	CCDC13	14	NM_144719
chr3	42709684	42709798	CCDC13	15	NM_144719
chr3	42705756	42709139	CCDC13	16	NM_144719
chr3	42804436	42804490	HIGD1A	1	NM_014056
chr3	42794157	42794275	HIGD1A	2	NM_014056
chr3	42786028	42786162	HIGD1A	3	NM_014056
chr3	42782908	42785320	HIGD1A	4	NM_014056
chr3	42872192	42875879	CYP8B1	1	NM_004391
chr3	43105836	43106079	POMGNT2	1	NM_032806
chr3	43079234	43081536	POMGNT2	2	NM_032806
chr3	43621909	43622011	ANO10	1	NM_018075
chr3	43605714	43605863	ANO10	2	NM_018075
chr3	43600384	43600581	ANO10	3	NM_018075
chr3	43598532	43598666	ANO10	4	NM_018075
chr3	43580353	43580472	ANO10	5	NM_018075
chr3	43576692	43577261	ANO10	6	NM_018075
chr3	43574809	43574864	ANO10	7	NM_018075
chr3	43565653	43565727	ANO10	8	NM_018075
chr3	43561220	43561402	ANO10	9	NM_018075
chr3	43555278	43555469	ANO10	10	NM_018075
chr3	43549720	43549848	ANO10	11	NM_018075
chr3	43432611	43432727	ANO10	12	NM_018075
chr3	43365848	43366974	ANO10	13	NM_018075
chr3	44477591	44477670	ZNF445	1	NM_181489
chr3	44458244	44458364	ZNF445	2	NM_181489
chr3	44455121	44455696	ZNF445	3	NM_181489
chr3	44451314	44451482	ZNF445	4	NM_181489
chr3	44450868	44450962	ZNF445	5	NM_181489
chr3	44450447	44450573	ZNF445	6	NM_181489
chr3	44449513	44449623	ZNF445	7	NM_181489
chr3	44431706	44448739	ZNF445	8	NM_181489
chr3	44761495	44761619	KIAA1143	1	NM_020696
chr3	44754224	44754368	KIAA1143	2	NM_020696
chr3	44748744	44753552	KIAA1143	3	NM_020696
chr3	44975933	44976174	ZDHHC3	1	NM_001135179
chr3	44959131	44959460	ZDHHC3	2	NM_001135179
chr3	44945168	44945292	ZDHHC3	3	NM_001135179
chr3	44933888	44933984	ZDHHC3	4	NM_001135179
chr3	44933118	44933199	ZDHHC3	5	NM_001135179
chr3	44929306	44929436	ZDHHC3	6	NM_001135179
chr3	44915261	44926847	ZDHHC3	7	NM_001135179
chr3	45146206	45146378	CDCP1	1	NM_022842
chr3	45118412	45118621	CDCP1	2	NM_022842
chr3	45112083	45112445	CDCP1	3	NM_022842
chr3	45110473	45110841	CDCP1	4	NM_022842
chr3	45095347	45095568	CDCP1	5	NM_022842
chr3	45093277	45093657	CDCP1	6	NM_022842
chr3	45091173	45091538	CDCP1	7	NM_022842
chr3	45089054	45089141	CDCP1	8	NM_022842
chr3	45082277	45086067	CDCP1	9	NM_022842
chr3	45224466	45226287	TMEM158	1	NM_015444
chr3	45796299	45796536	SLC6A20	1	NM_020208
chr3	45782083	45782223	SLC6A20	2	NM_020208
chr3	45780009	45780100	SLC6A20	3	NM_020208
chr3	45775761	45775988	SLC6A20	4	NM_020208
chr3	45772505	45772615	SLC6A20	5	NM_020208
chr3	45771217	45771458	SLC6A20	6	NM_020208
chr3	45770209	45770371	SLC6A20	7	NM_020208
chr3	45765537	45765741	SLC6A20	8	NM_020208
chr3	45762913	45763072	SLC6A20	9	NM_020208
chr3	45759857	45760022	SLC6A20	10	NM_020208
chr3	45755449	45759127	SLC6A20	11	NM_020208
chr3	45841989	45842119	LZTFL1	1	NM_020347
chr3	45837927	45838051	LZTFL1	2	NM_020347
chr3	45835590	45835784	LZTFL1	3	NM_020347
chr3	45834238	45834298	LZTFL1	4	NM_020347
chr3	45833050	45833121	LZTFL1	5	NM_020347
chr3	45831073	45831138	LZTFL1	6	NM_020347
chr3	45830913	45830990	LZTFL1	7	NM_020347
chr3	45828439	45828615	LZTFL1	8	NM_020347
chr3	45827356	45827459	LZTFL1	9	NM_020347
chr3	45823318	45826332	LZTFL1	10	NM_020347
chr3	45995722	45995824	FYCO1	1	NM_024513
chr3	45984856	45985022	FYCO1	2	NM_024513
chr3	45981570	45981676	FYCO1	3	NM_024513
chr3	45979705	45979830	FYCO1	4	NM_024513
chr3	45975239	45975345	FYCO1	5	NM_024513
chr3	45973088	45973231	FYCO1	6	NM_024513
chr3	45969675	45969765	FYCO1	7	NM_024513
chr3	45966277	45968703	FYCO1	8	NM_024513
chr3	45965033	45965125	FYCO1	9	NM_024513
chr3	45964336	45964454	FYCO1	10	NM_024513
chr3	45962225	45962392	FYCO1	11	NM_024513
chr3	45959393	45959542	FYCO1	12	NM_024513
chr3	45958408	45958619	FYCO1	13	NM_024513
chr3	45955249	45955393	FYCO1	14	NM_024513
chr3	45936448	45936543	FYCO1	15	NM_024513
chr3	45931071	45931281	FYCO1	16	NM_024513
chr3	45923656	45923765	FYCO1	17	NM_024513
chr3	45917903	45921840	FYCO1	18	NM_024513
chr3	46027417	46027483	XCR1	1	NM_001024644
chr3	46017009	46021978	XCR1	2	NM_001024644
chr3	46208282	46208313	CCR1	1	NM_001295
chr3	46201711	46204324	CCR1	2	NM_001295
chr3	46464825	46464905	LTF	1	NM_002343
chr3	46459656	46459819	LTF	2	NM_002343
chr3	46456290	46456398	LTF	3	NM_002343
chr3	46455796	46455978	LTF	4	NM_002343
chr3	46455295	46455442	LTF	5	NM_002343
chr3	46454305	46454360	LTF	6	NM_002343
chr3	46450495	46450673	LTF	7	NM_002343
chr3	46449854	46450028	LTF	8	NM_002343
chr3	46448863	46449017	LTF	9	NM_002343
chr3	46447308	46447398	LTF	10	NM_002343
chr3	46446440	46446493	LTF	11	NM_002343
chr3	46445281	46445436	LTF	12	NM_002343
chr3	46443441	46443582	LTF	13	NM_002343
chr3	46441416	46441483	LTF	14	NM_002343
chr3	46439296	46439480	LTF	15	NM_002343
chr3	46437940	46438129	LTF	16	NM_002343
chr3	46435645	46436229	LTF	17	NM_002343
chr3	46566177	46566302	LRRC2	1	NM_024512
chr3	46551467	46551610	LRRC2	2	NM_024512
chr3	46545046	46545253	LRRC2	3	NM_024512
chr3	46539045	46539201	LRRC2	4	NM_024512
chr3	46532773	46532909	LRRC2	5	NM_024512
chr3	46529905	46530050	LRRC2	6	NM_024512
chr3	46527426	46527581	LRRC2	7	NM_024512
chr3	46521522	46521658	LRRC2	8	NM_024512
chr3	46515388	46519063	LRRC2	9	NM_024512
chr3	46693643	46693679	ALS2CL	1	NM_147129
chr3	46689338	46689465	ALS2CL	2	NM_147129
chr3	46688098	46688296	ALS2CL	3	NM_147129
chr3	46687619	46687684	ALS2CL	4	NM_147129
chr3	46686983	46687148	ALS2CL	5	NM_147129
chr3	46686308	46686439	ALS2CL	6	NM_147129
chr3	46685525	46685644	ALS2CL	7	NM_147129
chr3	46683989	46684047	ALS2CL	8	NM_147129
chr3	46683782	46683848	ALS2CL	9	NM_147129
chr3	46683130	46683326	ALS2CL	10	NM_147129
chr3	46682029	46682094	ALS2CL	11	NM_147129
chr3	46681500	46681598	ALS2CL	12	NM_147129
chr3	46681246	46681407	ALS2CL	13	NM_147129
chr3	46680430	46680541	ALS2CL	14	NM_147129
chr3	46679210	46679287	ALS2CL	15	NM_147129
chr3	46678259	46678389	ALS2CL	16	NM_147129
chr3	46676849	46677022	ALS2CL	17	NM_147129
chr3	46676642	46676738	ALS2CL	18	NM_147129
chr3	46676245	46676402	ALS2CL	19	NM_147129
chr3	46675618	46675686	ALS2CL	20	NM_147129
chr3	46674566	46674739	ALS2CL	21	NM_147129
chr3	46673339	46673381	ALS2CL	22	NM_147129
chr3	46672140	46672201	ALS2CL	23	NM_147129
chr3	46671884	46672033	ALS2CL	24	NM_147129
chr3	46671488	46671584	ALS2CL	25	NM_147129
chr3	46668995	46671064	ALS2CL	26	NM_147129
chr3	46717719	46717869	PRSS50	1	NM_013270
chr3	46717437	46717637	PRSS50	2	NM_013270
chr3	46715535	46715697	PRSS50	3	NM_013270
chr3	46714218	46714501	PRSS50	4	NM_013270
chr3	46712901	46713067	PRSS50	5	NM_013270
chr3	46712117	46712482	PRSS50	6	NM_013270
chr3	46863262	46863444	MYL3	1	NM_000258
chr3	46860960	46860987	MYL3	2	NM_000258
chr3	46860676	46860825	MYL3	3	NM_000258
chr3	46859475	46859648	MYL3	4	NM_000258
chr3	46858384	46858461	MYL3	5	NM_000258
chr3	46858231	46858272	MYL3	6	NM_000258
chr3	46857872	46858101	MYL3	7	NM_000258
chr3	46976637	46976767	CCDC12	1	NM_001277074
chr3	46940998	46941065	CCDC12	2	NM_001277074
chr3	46925456	46925535	CCDC12	3	NM_001277074
chr3	46923607	46923668	CCDC12	4	NM_001277074
chr3	46923329	46923363	CCDC12	5	NM_001277074
chr3	46922236	46922312	CCDC12	6	NM_001277074
chr3	46921730	46922139	CCDC12	7	NM_001277074
chr3	47163854	47164113	SETD2	1	NM_014159
chr3	47126648	47126663	SETD2	2	NM_014159
chr3	47120182	47124548	SETD2	3	NM_014159
chr3	47116623	47116754	SETD2	4	NM_014159
chr3	47113876	47114004	SETD2	5	NM_014159
chr3	47105997	47106120	SETD2	6	NM_014159
chr3	47103346	47103423	SETD2	7	NM_014159
chr3	47101458	47101555	SETD2	8	NM_014159
chr3	47097955	47098081	SETD2	9	NM_014159
chr3	47088113	47088247	SETD2	10	NM_014159
chr3	47086195	47086314	SETD2	11	NM_014159
chr3	47083720	47084382	SETD2	12	NM_014159
chr3	47067070	47067118	SETD2	13	NM_014159
chr3	47062163	47062346	SETD2	14	NM_014159
chr3	47056821	47057490	SETD2	15	NM_014159
chr3	47046487	47046621	SETD2	16	NM_014159
chr3	47042561	47042700	SETD2	17	NM_014159
chr3	47037666	47037777	SETD2	18	NM_014159
chr3	47019760	47019840	SETD2	19	NM_014159
chr3	47017638	47017739	SETD2	20	NM_014159
chr3	47016436	47017254	SETD2	21	NM_014159
chr3	47282495	47282799	KIF9	1	NM_182902
chr3	47277282	47277379	KIF9	2	NM_182902
chr3	47275325	47275490	KIF9	3	NM_182902
chr3	47273552	47273658	KIF9	4	NM_182902
chr3	47271237	47271461	KIF9	5	NM_182902
chr3	47267180	47267263	KIF9	6	NM_182902
chr3	47266976	47267068	KIF9	7	NM_182902
chr3	47265730	47265877	KIF9	8	NM_182902
chr3	47264286	47264350	KIF9	9	NM_182902
chr3	47257483	47257560	KIF9	10	NM_182902
chr3	47248018	47248086	KIF9	11	NM_182902
chr3	47247373	47247477	KIF9	12	NM_182902
chr3	47246197	47246252	KIF9	13	NM_182902
chr3	47245421	47245511	KIF9	14	NM_182902
chr3	47244791	47244924	KIF9	15	NM_182902
chr3	47243051	47243245	KIF9	16	NM_182902
chr3	47240801	47241015	KIF9	17	NM_182902
chr3	47236443	47236619	KIF9	18	NM_182902
chr3	47236034	47236149	KIF9	19	NM_182902
chr3	47235513	47235617	KIF9	20	NM_182902
chr3	47227998	47228702	KIF9	21	NM_182902
chr3	47475799	47475941	SCAP	1	NM_012235
chr3	47442872	47443091	SCAP	2	NM_012235
chr3	47435008	47435137	SCAP	3	NM_012235
chr3	47428513	47428670	SCAP	4	NM_012235
chr3	47427447	47427667	SCAP	5	NM_012235
chr3	47427157	47427262	SCAP	6	NM_012235
chr3	47425997	47426169	SCAP	7	NM_012235
chr3	47425485	47425611	SCAP	8	NM_012235
chr3	47423933	47424045	SCAP	9	NM_012235
chr3	47422442	47422536	SCAP	10	NM_012235
chr3	47420931	47421029	SCAP	11	NM_012235
chr3	47420554	47420772	SCAP	12	NM_012235
chr3	47419328	47419704	SCAP	13	NM_012235
chr3	47418655	47418843	SCAP	14	NM_012235
chr3	47418321	47418522	SCAP	15	NM_012235
chr3	47418134	47418249	SCAP	16	NM_012235
chr3	47417304	47417826	SCAP	17	NM_012235
chr3	47417122	47417207	SCAP	18	NM_012235
